id,POS,NodeType
86977,VERB,synset
86978,VERB,synset
86979,VERB,synset
86980,VERB,synset
86981,VERB,synset
86982,VERB,synset
86983,VERB,synset
86984,VERB,synset
86985,VERB,synset
86986,VERB,synset
86987,VERB,synset
86988,VERB,synset
86989,VERB,synset
86990,VERB,synset
86991,VERB,synset
86992,VERB,synset
86993,VERB,synset
86994,VERB,synset
86995,VERB,synset
86996,VERB,synset
86997,VERB,synset
86998,VERB,synset
86999,VERB,synset
87000,VERB,synset
87001,VERB,synset
87002,VERB,synset
87003,VERB,synset
87004,VERB,synset
87005,VERB,synset
87006,VERB,synset
87007,VERB,synset
87008,VERB,synset
87009,VERB,synset
87010,VERB,synset
87011,VERB,synset
87012,VERB,synset
87013,VERB,synset
87014,VERB,synset
87015,VERB,synset
87016,VERB,synset
87017,VERB,synset
87018,VERB,synset
87019,VERB,synset
87020,VERB,synset
87021,VERB,synset
87022,VERB,synset
87023,VERB,synset
87024,VERB,synset
87025,VERB,synset
87026,VERB,synset
87027,VERB,synset
87028,VERB,synset
87029,VERB,synset
87030,VERB,synset
87031,VERB,synset
87032,VERB,synset
87033,VERB,synset
87034,VERB,synset
87035,VERB,synset
87036,VERB,synset
87037,VERB,synset
87038,VERB,synset
87039,VERB,synset
87040,VERB,synset
87041,VERB,synset
87042,VERB,synset
87043,VERB,synset
87044,VERB,synset
87045,VERB,synset
87046,VERB,synset
87047,VERB,synset
87048,VERB,synset
87049,VERB,synset
87050,VERB,synset
87051,VERB,synset
87052,VERB,synset
87053,VERB,synset
87054,VERB,synset
87055,VERB,synset
87056,VERB,synset
87057,VERB,synset
87058,VERB,synset
87059,VERB,synset
87060,VERB,synset
87061,VERB,synset
87062,VERB,synset
87063,VERB,synset
87064,VERB,synset
87065,VERB,synset
87066,VERB,synset
87067,VERB,synset
87068,VERB,synset
87069,VERB,synset
87070,VERB,synset
87071,VERB,synset
87072,VERB,synset
87073,VERB,synset
87074,VERB,synset
87075,VERB,synset
87076,VERB,synset
87077,VERB,synset
87078,VERB,synset
87079,VERB,synset
87080,VERB,synset
87081,VERB,synset
87082,VERB,synset
87083,VERB,synset
87084,VERB,synset
87085,VERB,synset
87086,VERB,synset
87087,VERB,synset
87088,VERB,synset
87089,VERB,synset
87090,VERB,synset
87091,VERB,synset
87092,VERB,synset
87093,VERB,synset
87094,VERB,synset
87095,VERB,synset
87096,VERB,synset
87097,VERB,synset
87098,VERB,synset
87099,VERB,synset
87100,VERB,synset
87101,VERB,synset
87102,VERB,synset
87103,VERB,synset
87104,VERB,synset
87105,VERB,synset
87106,VERB,synset
87107,VERB,synset
87108,VERB,synset
87109,VERB,synset
87110,VERB,synset
87111,VERB,synset
87112,VERB,synset
87113,VERB,synset
87114,VERB,synset
87115,VERB,synset
87116,VERB,synset
87117,VERB,synset
87118,VERB,synset
87119,VERB,synset
87120,VERB,synset
87121,VERB,synset
87122,VERB,synset
87123,VERB,synset
87124,VERB,synset
87125,VERB,synset
87126,VERB,synset
87127,VERB,synset
87128,VERB,synset
87129,VERB,synset
87130,VERB,synset
87131,VERB,synset
87132,VERB,synset
87133,VERB,synset
87134,VERB,synset
87135,VERB,synset
87136,VERB,synset
87137,VERB,synset
87138,VERB,synset
87139,VERB,synset
87140,VERB,synset
87141,VERB,synset
87142,VERB,synset
87143,VERB,synset
87144,VERB,synset
87145,VERB,synset
87146,VERB,synset
87147,VERB,synset
87148,VERB,synset
87149,VERB,synset
87150,VERB,synset
87151,VERB,synset
87152,VERB,synset
87153,VERB,synset
87154,VERB,synset
87155,VERB,synset
87156,VERB,synset
87157,VERB,synset
87158,VERB,synset
87159,VERB,synset
87160,VERB,synset
87161,VERB,synset
87162,VERB,synset
87163,VERB,synset
87164,VERB,synset
87165,VERB,synset
87166,VERB,synset
87167,VERB,synset
87168,VERB,synset
87169,VERB,synset
87170,VERB,synset
87171,VERB,synset
87172,VERB,synset
87173,VERB,synset
87174,VERB,synset
87175,VERB,synset
87176,VERB,synset
87177,VERB,synset
87178,VERB,synset
87179,VERB,synset
87180,VERB,synset
87181,VERB,synset
87182,VERB,synset
87183,VERB,synset
87184,VERB,synset
87185,VERB,synset
87186,VERB,synset
87187,VERB,synset
87188,VERB,synset
87189,VERB,synset
87190,VERB,synset
87191,VERB,synset
87192,VERB,synset
87193,VERB,synset
87194,VERB,synset
87195,VERB,synset
87196,VERB,synset
87197,VERB,synset
87198,VERB,synset
87199,VERB,synset
87200,VERB,synset
87201,VERB,synset
87202,VERB,synset
87203,VERB,synset
87204,VERB,synset
87205,VERB,synset
87206,VERB,synset
87207,VERB,synset
87208,VERB,synset
87209,VERB,synset
87210,VERB,synset
87211,VERB,synset
87212,VERB,synset
87213,VERB,synset
87214,VERB,synset
87215,VERB,synset
87216,VERB,synset
87217,VERB,synset
87218,VERB,synset
87219,VERB,synset
87220,VERB,synset
87221,VERB,synset
87222,VERB,synset
87223,VERB,synset
87224,VERB,synset
87225,VERB,synset
87226,VERB,synset
87227,VERB,synset
87228,VERB,synset
87229,VERB,synset
87230,VERB,synset
87231,VERB,synset
87232,VERB,synset
87233,VERB,synset
87234,VERB,synset
87235,VERB,synset
87236,VERB,synset
87237,VERB,synset
87238,VERB,synset
87239,VERB,synset
87240,VERB,synset
87241,VERB,synset
87242,VERB,synset
87243,VERB,synset
87244,VERB,synset
87245,VERB,synset
87246,VERB,synset
87247,VERB,synset
87248,VERB,synset
87249,VERB,synset
87250,VERB,synset
87251,VERB,synset
87252,VERB,synset
87253,VERB,synset
87254,VERB,synset
87255,VERB,synset
87256,VERB,synset
87257,VERB,synset
87258,VERB,synset
87259,VERB,synset
87260,VERB,synset
87261,VERB,synset
87262,VERB,synset
87263,VERB,synset
87264,VERB,synset
87265,VERB,synset
87266,VERB,synset
87267,VERB,synset
87268,VERB,synset
87269,VERB,synset
87270,VERB,synset
87271,VERB,synset
87272,VERB,synset
87273,VERB,synset
87274,VERB,synset
87275,VERB,synset
87276,VERB,synset
87277,VERB,synset
87278,VERB,synset
87279,VERB,synset
87280,VERB,synset
87281,VERB,synset
87282,VERB,synset
87283,VERB,synset
87284,VERB,synset
87285,VERB,synset
87286,VERB,synset
87287,VERB,synset
87288,VERB,synset
87289,VERB,synset
87290,VERB,synset
87291,VERB,synset
87292,VERB,synset
87293,VERB,synset
87294,VERB,synset
87295,VERB,synset
87296,VERB,synset
87297,VERB,synset
87298,VERB,synset
87299,VERB,synset
87300,VERB,synset
87301,VERB,synset
87302,VERB,synset
87303,VERB,synset
87304,VERB,synset
87305,VERB,synset
87306,VERB,synset
87307,VERB,synset
87308,VERB,synset
87309,VERB,synset
87310,VERB,synset
87311,VERB,synset
87312,VERB,synset
87313,VERB,synset
87314,VERB,synset
87315,VERB,synset
87316,VERB,synset
87317,VERB,synset
87318,VERB,synset
87319,VERB,synset
87320,VERB,synset
87321,VERB,synset
87322,VERB,synset
87323,VERB,synset
87324,VERB,synset
87325,VERB,synset
87326,VERB,synset
87327,VERB,synset
87328,VERB,synset
87329,VERB,synset
87330,VERB,synset
87331,VERB,synset
87332,VERB,synset
87333,VERB,synset
87334,VERB,synset
87335,VERB,synset
87336,VERB,synset
87337,VERB,synset
87338,VERB,synset
87339,VERB,synset
87340,VERB,synset
87341,VERB,synset
87342,VERB,synset
87343,VERB,synset
87344,VERB,synset
87345,VERB,synset
87346,VERB,synset
87347,VERB,synset
87348,VERB,synset
87349,VERB,synset
87350,VERB,synset
87351,VERB,synset
87352,VERB,synset
87353,VERB,synset
87354,VERB,synset
87355,VERB,synset
87356,VERB,synset
87357,VERB,synset
87358,VERB,synset
87359,VERB,synset
87360,VERB,synset
87361,VERB,synset
87362,VERB,synset
87363,VERB,synset
87364,VERB,synset
87365,VERB,synset
87366,VERB,synset
87367,VERB,synset
87368,VERB,synset
87369,VERB,synset
87370,VERB,synset
87371,VERB,synset
87372,VERB,synset
87373,VERB,synset
87374,VERB,synset
87375,VERB,synset
87376,VERB,synset
87377,VERB,synset
87378,VERB,synset
87379,VERB,synset
87380,VERB,synset
87381,VERB,synset
87382,VERB,synset
87383,VERB,synset
87384,VERB,synset
87385,VERB,synset
87386,VERB,synset
87387,VERB,synset
87388,VERB,synset
87389,VERB,synset
87390,VERB,synset
87391,VERB,synset
87392,VERB,synset
87393,VERB,synset
87394,VERB,synset
87395,VERB,synset
87396,VERB,synset
87397,VERB,synset
87398,VERB,synset
87399,VERB,synset
87400,VERB,synset
87401,VERB,synset
87402,VERB,synset
87403,VERB,synset
87404,VERB,synset
87405,VERB,synset
87406,VERB,synset
87407,VERB,synset
87408,VERB,synset
87409,VERB,synset
87410,VERB,synset
87411,VERB,synset
87412,VERB,synset
87413,VERB,synset
87414,VERB,synset
87415,VERB,synset
87416,VERB,synset
87417,VERB,synset
87418,VERB,synset
87419,VERB,synset
87420,VERB,synset
87421,VERB,synset
87422,VERB,synset
87423,VERB,synset
87424,VERB,synset
87425,VERB,synset
87426,VERB,synset
87427,VERB,synset
87428,VERB,synset
87429,VERB,synset
87430,VERB,synset
87431,VERB,synset
87432,VERB,synset
87433,VERB,synset
87434,VERB,synset
87435,VERB,synset
87436,VERB,synset
87437,VERB,synset
87438,VERB,synset
87439,VERB,synset
87440,VERB,synset
87441,VERB,synset
87442,VERB,synset
87443,VERB,synset
87444,VERB,synset
87445,VERB,synset
87446,VERB,synset
87447,VERB,synset
87448,VERB,synset
87449,VERB,synset
87450,VERB,synset
87451,VERB,synset
87452,VERB,synset
87453,VERB,synset
87454,VERB,synset
87455,VERB,synset
87456,VERB,synset
87457,VERB,synset
87458,VERB,synset
87459,VERB,synset
87460,VERB,synset
87461,VERB,synset
87462,VERB,synset
87463,VERB,synset
87464,VERB,synset
87465,VERB,synset
87466,VERB,synset
87467,VERB,synset
87468,VERB,synset
87469,VERB,synset
87470,VERB,synset
87471,VERB,synset
87472,VERB,synset
87473,VERB,synset
87474,VERB,synset
87475,VERB,synset
87476,VERB,synset
87477,VERB,synset
87478,VERB,synset
87479,VERB,synset
87480,VERB,synset
87481,VERB,synset
87482,VERB,synset
87483,VERB,synset
87484,VERB,synset
87485,VERB,synset
87486,VERB,synset
87487,VERB,synset
87488,VERB,synset
87489,VERB,synset
87490,VERB,synset
87491,VERB,synset
87492,VERB,synset
87493,VERB,synset
87494,VERB,synset
87495,VERB,synset
87496,VERB,synset
87497,VERB,synset
87498,VERB,synset
87499,VERB,synset
87500,VERB,synset
87501,VERB,synset
87502,VERB,synset
87503,VERB,synset
87504,VERB,synset
87505,VERB,synset
87506,VERB,synset
87507,VERB,synset
87508,VERB,synset
87509,VERB,synset
87510,VERB,synset
87511,VERB,synset
87512,VERB,synset
87513,VERB,synset
87514,VERB,synset
87515,VERB,synset
87516,VERB,synset
87517,VERB,synset
87518,VERB,synset
87519,VERB,synset
87520,VERB,synset
87521,VERB,synset
87522,VERB,synset
87523,VERB,synset
87524,VERB,synset
87525,VERB,synset
87526,VERB,synset
87527,VERB,synset
87528,VERB,synset
87529,VERB,synset
87530,VERB,synset
87531,VERB,synset
87532,VERB,synset
87533,VERB,synset
87534,VERB,synset
87535,VERB,synset
87536,VERB,synset
87537,VERB,synset
87538,VERB,synset
87539,VERB,synset
87540,VERB,synset
87541,VERB,synset
87542,VERB,synset
87543,VERB,synset
87544,VERB,synset
87545,VERB,synset
87546,VERB,synset
87547,VERB,synset
87548,VERB,synset
87549,VERB,synset
87550,VERB,synset
87551,VERB,synset
87552,VERB,synset
87553,VERB,synset
87554,VERB,synset
87555,VERB,synset
87556,VERB,synset
87557,VERB,synset
87558,VERB,synset
87559,VERB,synset
87560,VERB,synset
87561,VERB,synset
87562,VERB,synset
87563,VERB,synset
87564,VERB,synset
87565,VERB,synset
87566,VERB,synset
87567,VERB,synset
87568,VERB,synset
87569,VERB,synset
87570,VERB,synset
87571,VERB,synset
87572,VERB,synset
87573,VERB,synset
87574,VERB,synset
87575,VERB,synset
87576,VERB,synset
87577,VERB,synset
87578,VERB,synset
87579,VERB,synset
87580,VERB,synset
87581,VERB,synset
87582,VERB,synset
87583,VERB,synset
87584,VERB,synset
87585,VERB,synset
87586,VERB,synset
87587,VERB,synset
87588,VERB,synset
87589,VERB,synset
87590,VERB,synset
87591,VERB,synset
87592,VERB,synset
87593,VERB,synset
87594,VERB,synset
87595,VERB,synset
87596,VERB,synset
87597,VERB,synset
87598,VERB,synset
87599,VERB,synset
87600,VERB,synset
87601,VERB,synset
87602,VERB,synset
87603,VERB,synset
87604,VERB,synset
87605,VERB,synset
87606,VERB,synset
87607,VERB,synset
87608,VERB,synset
87609,VERB,synset
87610,VERB,synset
87611,VERB,synset
87612,VERB,synset
87613,VERB,synset
87614,VERB,synset
87615,VERB,synset
87616,VERB,synset
87617,VERB,synset
87618,VERB,synset
87619,VERB,synset
87620,VERB,synset
87621,VERB,synset
87622,VERB,synset
87623,VERB,synset
87624,VERB,synset
87625,VERB,synset
87626,VERB,synset
87627,VERB,synset
87628,VERB,synset
87629,VERB,synset
87630,VERB,synset
87631,VERB,synset
87632,VERB,synset
87633,VERB,synset
87634,VERB,synset
87635,VERB,synset
87636,VERB,synset
87637,VERB,synset
87638,VERB,synset
87639,VERB,synset
87640,VERB,synset
87641,VERB,synset
87642,VERB,synset
87643,VERB,synset
87644,VERB,synset
87645,VERB,synset
87646,VERB,synset
87647,VERB,synset
87648,VERB,synset
87649,VERB,synset
87650,VERB,synset
87651,VERB,synset
87652,VERB,synset
87653,VERB,synset
87654,VERB,synset
87655,VERB,synset
87656,VERB,synset
87657,VERB,synset
87658,VERB,synset
87659,VERB,synset
87660,VERB,synset
87661,VERB,synset
87662,VERB,synset
87663,VERB,synset
87664,VERB,synset
87665,VERB,synset
87666,VERB,synset
87667,VERB,synset
87668,VERB,synset
87669,VERB,synset
87670,VERB,synset
87671,VERB,synset
87672,VERB,synset
87673,VERB,synset
87674,VERB,synset
87675,VERB,synset
87676,VERB,synset
87677,VERB,synset
87678,VERB,synset
87679,VERB,synset
87680,VERB,synset
87681,VERB,synset
87682,VERB,synset
87683,VERB,synset
87684,VERB,synset
87685,VERB,synset
87686,VERB,synset
87687,VERB,synset
87688,VERB,synset
87689,VERB,synset
87690,VERB,synset
87691,VERB,synset
87692,VERB,synset
87693,VERB,synset
87694,VERB,synset
87695,VERB,synset
87696,VERB,synset
87697,VERB,synset
87698,VERB,synset
87699,VERB,synset
87700,VERB,synset
87701,VERB,synset
87702,VERB,synset
87703,VERB,synset
87704,VERB,synset
87705,VERB,synset
87706,VERB,synset
87707,VERB,synset
87708,VERB,synset
87709,VERB,synset
87710,VERB,synset
87711,VERB,synset
87712,VERB,synset
87713,VERB,synset
87714,VERB,synset
87715,VERB,synset
87716,VERB,synset
87717,VERB,synset
87718,VERB,synset
87719,VERB,synset
87720,VERB,synset
87721,VERB,synset
87722,VERB,synset
87723,VERB,synset
87724,VERB,synset
87725,VERB,synset
87726,VERB,synset
87727,VERB,synset
87728,VERB,synset
87729,VERB,synset
87730,VERB,synset
87731,VERB,synset
87732,VERB,synset
87733,VERB,synset
87734,VERB,synset
87735,VERB,synset
87736,VERB,synset
87737,VERB,synset
87738,VERB,synset
87739,VERB,synset
87740,VERB,synset
87741,VERB,synset
87742,VERB,synset
87743,VERB,synset
87744,VERB,synset
87745,VERB,synset
87746,VERB,synset
87747,VERB,synset
87748,VERB,synset
87749,VERB,synset
87750,VERB,synset
87751,VERB,synset
87752,VERB,synset
87753,VERB,synset
87754,VERB,synset
87755,VERB,synset
87756,VERB,synset
87757,VERB,synset
87758,VERB,synset
87759,VERB,synset
87760,VERB,synset
87761,VERB,synset
87762,VERB,synset
87763,VERB,synset
87764,VERB,synset
87765,VERB,synset
87766,VERB,synset
87767,VERB,synset
87768,VERB,synset
87769,VERB,synset
87770,VERB,synset
87771,VERB,synset
87772,VERB,synset
87773,VERB,synset
87774,VERB,synset
87775,VERB,synset
87776,VERB,synset
87777,VERB,synset
87778,VERB,synset
87779,VERB,synset
87780,VERB,synset
87781,VERB,synset
87782,VERB,synset
87783,VERB,synset
87784,VERB,synset
87785,VERB,synset
87786,VERB,synset
87787,VERB,synset
87788,VERB,synset
87789,VERB,synset
87790,VERB,synset
87791,VERB,synset
87792,VERB,synset
87793,VERB,synset
87794,VERB,synset
87795,VERB,synset
87796,VERB,synset
87797,VERB,synset
87798,VERB,synset
87799,VERB,synset
87800,VERB,synset
87801,VERB,synset
87802,VERB,synset
87803,VERB,synset
87804,VERB,synset
87805,VERB,synset
87806,VERB,synset
87807,VERB,synset
87808,VERB,synset
87809,VERB,synset
87810,VERB,synset
87811,VERB,synset
87812,VERB,synset
87813,VERB,synset
87814,VERB,synset
87815,VERB,synset
87816,VERB,synset
87817,VERB,synset
87818,VERB,synset
87819,VERB,synset
87820,VERB,synset
87821,VERB,synset
87822,VERB,synset
87823,VERB,synset
87824,VERB,synset
87825,VERB,synset
87826,VERB,synset
87827,VERB,synset
87828,VERB,synset
87829,VERB,synset
87830,VERB,synset
87831,VERB,synset
87832,VERB,synset
87833,VERB,synset
87834,VERB,synset
87835,VERB,synset
87836,VERB,synset
87837,VERB,synset
87838,VERB,synset
87839,VERB,synset
87840,VERB,synset
87841,VERB,synset
87842,VERB,synset
87843,VERB,synset
87844,VERB,synset
87845,VERB,synset
87846,VERB,synset
87847,VERB,synset
87848,VERB,synset
87849,VERB,synset
87850,VERB,synset
87851,VERB,synset
87852,VERB,synset
87853,VERB,synset
87854,VERB,synset
87855,VERB,synset
87856,VERB,synset
87857,VERB,synset
87858,VERB,synset
87859,VERB,synset
87860,VERB,synset
87861,VERB,synset
87862,VERB,synset
87863,VERB,synset
87864,VERB,synset
87865,VERB,synset
87866,VERB,synset
87867,VERB,synset
87868,VERB,synset
87869,VERB,synset
87870,VERB,synset
87871,VERB,synset
87872,VERB,synset
87873,VERB,synset
87874,VERB,synset
87875,VERB,synset
87876,VERB,synset
87877,VERB,synset
87878,VERB,synset
87879,VERB,synset
87880,VERB,synset
87881,VERB,synset
87882,VERB,synset
87883,VERB,synset
87884,VERB,synset
87885,VERB,synset
87886,VERB,synset
87887,VERB,synset
87888,VERB,synset
87889,VERB,synset
87890,VERB,synset
87891,VERB,synset
87892,VERB,synset
87893,VERB,synset
87894,VERB,synset
87895,VERB,synset
87896,VERB,synset
87897,VERB,synset
87898,VERB,synset
87899,VERB,synset
87900,VERB,synset
87901,VERB,synset
87902,VERB,synset
87903,VERB,synset
87904,VERB,synset
87905,VERB,synset
87906,VERB,synset
87907,VERB,synset
87908,VERB,synset
87909,VERB,synset
87910,VERB,synset
87911,VERB,synset
87912,VERB,synset
87913,VERB,synset
87914,VERB,synset
87915,VERB,synset
87916,VERB,synset
87917,VERB,synset
87918,VERB,synset
87919,VERB,synset
87920,VERB,synset
87921,VERB,synset
87922,VERB,synset
87923,VERB,synset
87924,VERB,synset
87925,VERB,synset
87926,VERB,synset
87927,VERB,synset
87928,VERB,synset
87929,VERB,synset
87930,VERB,synset
87931,VERB,synset
87932,VERB,synset
87933,VERB,synset
87934,VERB,synset
87935,VERB,synset
87936,VERB,synset
87937,VERB,synset
87938,VERB,synset
87939,VERB,synset
87940,VERB,synset
87941,VERB,synset
87942,VERB,synset
87943,VERB,synset
87944,VERB,synset
87945,VERB,synset
87946,VERB,synset
87947,VERB,synset
87948,VERB,synset
87949,VERB,synset
87950,VERB,synset
87951,VERB,synset
87952,VERB,synset
87953,VERB,synset
87954,VERB,synset
87955,VERB,synset
87956,VERB,synset
87957,VERB,synset
87958,VERB,synset
87959,VERB,synset
87960,VERB,synset
87961,VERB,synset
87962,VERB,synset
87963,VERB,synset
87964,VERB,synset
87965,VERB,synset
87966,VERB,synset
87967,VERB,synset
87968,VERB,synset
87969,VERB,synset
87970,VERB,synset
87971,VERB,synset
87972,VERB,synset
87973,VERB,synset
87974,VERB,synset
87975,VERB,synset
87976,VERB,synset
87977,VERB,synset
87978,VERB,synset
87979,VERB,synset
87980,VERB,synset
87981,VERB,synset
87982,VERB,synset
87983,VERB,synset
87984,VERB,synset
87985,VERB,synset
87986,VERB,synset
87987,VERB,synset
87988,VERB,synset
87989,VERB,synset
87990,VERB,synset
87991,VERB,synset
87992,VERB,synset
87993,VERB,synset
87994,VERB,synset
87995,VERB,synset
87996,VERB,synset
87997,VERB,synset
87998,VERB,synset
87999,VERB,synset
88000,VERB,synset
88001,VERB,synset
88002,VERB,synset
88003,VERB,synset
88004,VERB,synset
88005,VERB,synset
88006,VERB,synset
88007,VERB,synset
88008,VERB,synset
88009,VERB,synset
88010,VERB,synset
88011,VERB,synset
88012,VERB,synset
88013,VERB,synset
88014,VERB,synset
88015,VERB,synset
88016,VERB,synset
88017,VERB,synset
88018,VERB,synset
88019,VERB,synset
88020,VERB,synset
88021,VERB,synset
88022,VERB,synset
88023,VERB,synset
88024,VERB,synset
88025,VERB,synset
88026,VERB,synset
88027,VERB,synset
88028,VERB,synset
88029,VERB,synset
88030,VERB,synset
88031,VERB,synset
88032,VERB,synset
88033,VERB,synset
88034,VERB,synset
88035,VERB,synset
88036,VERB,synset
88037,VERB,synset
88038,VERB,synset
88039,VERB,synset
88040,VERB,synset
88041,VERB,synset
88042,VERB,synset
88043,VERB,synset
88044,VERB,synset
88045,VERB,synset
88046,VERB,synset
88047,VERB,synset
88048,VERB,synset
88049,VERB,synset
88050,VERB,synset
88051,VERB,synset
88052,VERB,synset
88053,VERB,synset
88054,VERB,synset
88055,VERB,synset
88056,VERB,synset
88057,VERB,synset
88058,VERB,synset
88059,VERB,synset
88060,VERB,synset
88061,VERB,synset
88062,VERB,synset
88063,VERB,synset
88064,VERB,synset
88065,VERB,synset
88066,VERB,synset
88067,VERB,synset
88068,VERB,synset
88069,VERB,synset
88070,VERB,synset
88071,VERB,synset
88072,VERB,synset
88073,VERB,synset
88074,VERB,synset
88075,VERB,synset
88076,VERB,synset
88077,VERB,synset
88078,VERB,synset
88079,VERB,synset
88080,VERB,synset
88081,VERB,synset
88082,VERB,synset
88083,VERB,synset
88084,VERB,synset
88085,VERB,synset
88086,VERB,synset
88087,VERB,synset
88088,VERB,synset
88089,VERB,synset
88090,VERB,synset
88091,VERB,synset
88092,VERB,synset
88093,VERB,synset
88094,VERB,synset
88095,VERB,synset
88096,VERB,synset
88097,VERB,synset
88098,VERB,synset
88099,VERB,synset
88100,VERB,synset
88101,VERB,synset
88102,VERB,synset
88103,VERB,synset
88104,VERB,synset
88105,VERB,synset
88106,VERB,synset
88107,VERB,synset
88108,VERB,synset
88109,VERB,synset
88110,VERB,synset
88111,VERB,synset
88112,VERB,synset
88113,VERB,synset
88114,VERB,synset
88115,VERB,synset
88116,VERB,synset
88117,VERB,synset
88118,VERB,synset
88119,VERB,synset
88120,VERB,synset
88121,VERB,synset
88122,VERB,synset
88123,VERB,synset
88124,VERB,synset
88125,VERB,synset
88126,VERB,synset
88127,VERB,synset
88128,VERB,synset
88129,VERB,synset
88130,VERB,synset
88131,VERB,synset
88132,VERB,synset
88133,VERB,synset
88134,VERB,synset
88135,VERB,synset
88136,VERB,synset
88137,VERB,synset
88138,VERB,synset
88139,VERB,synset
88140,VERB,synset
88141,VERB,synset
88142,VERB,synset
88143,VERB,synset
88144,VERB,synset
88145,VERB,synset
88146,VERB,synset
88147,VERB,synset
88148,VERB,synset
88149,VERB,synset
88150,VERB,synset
88151,VERB,synset
88152,VERB,synset
88153,VERB,synset
88154,VERB,synset
88155,VERB,synset
88156,VERB,synset
88157,VERB,synset
88158,VERB,synset
88159,VERB,synset
88160,VERB,synset
88161,VERB,synset
88162,VERB,synset
88163,VERB,synset
88164,VERB,synset
88165,VERB,synset
88166,VERB,synset
88167,VERB,synset
88168,VERB,synset
88169,VERB,synset
88170,VERB,synset
88171,VERB,synset
88172,VERB,synset
88173,VERB,synset
88174,VERB,synset
88175,VERB,synset
88176,VERB,synset
88177,VERB,synset
88178,VERB,synset
88179,VERB,synset
88180,VERB,synset
88181,VERB,synset
88182,VERB,synset
88183,VERB,synset
88184,VERB,synset
88185,VERB,synset
88186,VERB,synset
88187,VERB,synset
88188,VERB,synset
88189,VERB,synset
88190,VERB,synset
88191,VERB,synset
88192,VERB,synset
88193,VERB,synset
88194,VERB,synset
88195,VERB,synset
88196,VERB,synset
88197,VERB,synset
88198,VERB,synset
88199,VERB,synset
88200,VERB,synset
88201,VERB,synset
88202,VERB,synset
88203,VERB,synset
88204,VERB,synset
88205,VERB,synset
88206,VERB,synset
88207,VERB,synset
88208,VERB,synset
88209,VERB,synset
88210,VERB,synset
88211,VERB,synset
88212,VERB,synset
88213,VERB,synset
88214,VERB,synset
88215,VERB,synset
88216,VERB,synset
88217,VERB,synset
88218,VERB,synset
88219,VERB,synset
88220,VERB,synset
88221,VERB,synset
88222,VERB,synset
88223,VERB,synset
88224,VERB,synset
88225,VERB,synset
88226,VERB,synset
88227,VERB,synset
88228,VERB,synset
88229,VERB,synset
88230,VERB,synset
88231,VERB,synset
88232,VERB,synset
88233,VERB,synset
88234,VERB,synset
88235,VERB,synset
88236,VERB,synset
88237,VERB,synset
88238,VERB,synset
88239,VERB,synset
88240,VERB,synset
88241,VERB,synset
88242,VERB,synset
88243,VERB,synset
88244,VERB,synset
88245,VERB,synset
88246,VERB,synset
88247,VERB,synset
88248,VERB,synset
88249,VERB,synset
88250,VERB,synset
88251,VERB,synset
88252,VERB,synset
88253,VERB,synset
88254,VERB,synset
88255,VERB,synset
88256,VERB,synset
88257,VERB,synset
88258,VERB,synset
88259,VERB,synset
88260,VERB,synset
88261,VERB,synset
88262,VERB,synset
88263,VERB,synset
88264,VERB,synset
88265,VERB,synset
88266,VERB,synset
88267,VERB,synset
88268,VERB,synset
88269,VERB,synset
88270,VERB,synset
88271,VERB,synset
88272,VERB,synset
88273,VERB,synset
88274,VERB,synset
88275,VERB,synset
88276,VERB,synset
88277,VERB,synset
88278,VERB,synset
88279,VERB,synset
88280,VERB,synset
88281,VERB,synset
88282,VERB,synset
88283,VERB,synset
88284,VERB,synset
88285,VERB,synset
88286,VERB,synset
88287,VERB,synset
88288,VERB,synset
88289,VERB,synset
88290,VERB,synset
88291,VERB,synset
88292,VERB,synset
88293,VERB,synset
88294,VERB,synset
88295,VERB,synset
88296,VERB,synset
88297,VERB,synset
88298,VERB,synset
88299,VERB,synset
88300,VERB,synset
88301,VERB,synset
88302,VERB,synset
88303,VERB,synset
88304,VERB,synset
88305,VERB,synset
88306,VERB,synset
88307,VERB,synset
88308,VERB,synset
88309,VERB,synset
88310,VERB,synset
88311,VERB,synset
88312,VERB,synset
88313,VERB,synset
88314,VERB,synset
88315,VERB,synset
88316,VERB,synset
88317,VERB,synset
88318,VERB,synset
88319,VERB,synset
88320,VERB,synset
88321,VERB,synset
88322,VERB,synset
88323,VERB,synset
88324,VERB,synset
88325,VERB,synset
88326,VERB,synset
88327,VERB,synset
88328,VERB,synset
88329,VERB,synset
88330,VERB,synset
88331,VERB,synset
88332,VERB,synset
88333,VERB,synset
88334,VERB,synset
88335,VERB,synset
88336,VERB,synset
88337,VERB,synset
88338,VERB,synset
88339,VERB,synset
88340,VERB,synset
88341,VERB,synset
88342,VERB,synset
88343,VERB,synset
88344,VERB,synset
88345,VERB,synset
88346,VERB,synset
88347,VERB,synset
88348,VERB,synset
88349,VERB,synset
88350,VERB,synset
88351,VERB,synset
88352,VERB,synset
88353,VERB,synset
88354,VERB,synset
88355,VERB,synset
88356,VERB,synset
88357,VERB,synset
88358,VERB,synset
88359,VERB,synset
88360,VERB,synset
88361,VERB,synset
88362,VERB,synset
88363,VERB,synset
88364,VERB,synset
88365,VERB,synset
88366,VERB,synset
88367,VERB,synset
88368,VERB,synset
88369,VERB,synset
88370,VERB,synset
88371,VERB,synset
88372,VERB,synset
88373,VERB,synset
88374,VERB,synset
88375,VERB,synset
